MeshA	MeshB	FacesA	FacesB	Pairs	Time_ms	Mpairs_s	Intersected
Allen_amygdalohippocampal_area_R.off	VH_F_left_marginal_branch.off	106	1102	116812	0.059809	1953.08	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_marginal_vein.off	106	3414	361884	0.107047	3380.61	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_medial_basal_bronchopulmonary_segment.off	106	2560	271360	0.116979	2319.73	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_medial_basal_bronchus.off	106	420	44520	0.036152	1231.47	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_ovary.off	106	424	44944	0.032229	1394.52	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_posterior_basal_bronchopulmonary_segment.off	106	2280	241680	0.086533	2792.92	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_posterior_basal_bronchus.off	106	832	88192	0.043144	2044.13	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_posterior_bronchopulmonary_segment.off	106	1532	162392	0.084467	1922.55	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_posterior_bronchus.off	106	714	75684	0.040365	1874.99	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_posterior_descending_branch_of_circumflex_branch_of_left_coronary_artery.off	106	2496	264576	0.096512	2741.38	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_renal_artery.off	106	5894	624764	0.200132	3121.76	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_renal_vein.off	106	3294	349164	0.108957	3204.6	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_subclavian_artery_a.off	106	1636	173416	0.067712	2561.08	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_subclavian_artery_b.off	106	2850	302100	0.094004	3213.69	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_superior_bronchopulmonary_segment.off	106	1742	184652	0.068145	2709.69	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_superior_bronchus.off	106	664	70384	0.039856	1765.96	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_superior_lobar_bronchus.off	106	528	55968	0.035429	1579.72	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_superomedial_segment1.off	106	5474	580244	0.162469	3571.41	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_superomedial_segment.off	106	8970	950820	0.320809	2963.82	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_ureter.off	106	14944	1584064	0.373501	4241.12	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_uterine_artery.off	106	1408	149248	0.05743	2598.78	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_uterine_vein.off	106	2498	264788	0.095169	2782.29	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_left_ventricle.off	106	9822	1041132	0.298497	3487.91	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_lens_L.off	106	3368	357008	0.123612	2888.13	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_lens_R.off	106	3368	357008	0.109033	3274.31	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_ligamentum_venosum.off	106	736	78016	0.037395	2086.27	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_lingula_inferior_bronchopulmonary_segment.off	106	1554	164724	0.074966	2197.32	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_lingula_superior_bronchopulmonary_segment.off	106	2362	250372	0.096966	2582.06	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_lower_uterine_segment.off	106	2736	290016	0.095658	3031.8	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_macula_lutea_L.off	106	4432	469792	0.173881	2701.8	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_macula_lutea_R.off	106	4428	469368	0.145096	3234.88	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_main_lactiferous_ducts_L.off	106	69510	7368060	1.89682	3884.42	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_main_lactiferous_ducts_R.off	106	69320	7347920	1.62542	4520.64	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_main_lactiferous_sinuses_L.off	106	22912	2428672	0.543319	4470.07	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_main_lactiferous_sinuses_R.off	106	22898	2427188	0.664043	3655.17	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_major_calyx_L_a.off	106	1858	196948	0.107037	1840	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_major_calyx_L_b.off	106	1132	119992	0.050669	2368.15	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_major_calyx_L_c.off	106	1268	134408	0.060597	2218.06	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_major_calyx_L_d.off	106	1320	139920	0.053748	2603.26	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_major_calyx_R_a.off	106	1556	164936	0.104498	1578.37	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_major_calyx_R_b.off	106	926	98156	0.043509	2255.99	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_major_calyx_R_c.off	106	2490	263940	0.088861	2970.26	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_mammary_lobes_L.off	106	151576	16067056	3.41596	4703.53	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_mammary_lobes_R.off	106	151576	16067056	3.36578	4773.65	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_marginal_artery_of_Drummond.off	106	7952	842912	0.236861	3558.68	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_condyle_of_left_femur_inf.off	106	322	34132	0.035687	956.427	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_condyle_of_left_femur_sup.off	106	176	18656	0.061399	303.849	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_condyle_of_right_femur_inf.off	106	324	34344	0.029129	1179.03	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_condyle_of_right_femur_sup.off	106	180	19080	0.025205	756.993	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_epicondylar_enthesis_L.off	106	106	11236	0.021393	525.219	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_epicondylar_enthesis_R.off	106	106	11236	0.023277	482.708	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_perichondular_surface_L.off	106	116	12296	0.022315	551.019	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_medial_perichondular_surface_R.off	106	118	12508	0.023085	541.824	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_median_sacral_vein.off	106	1874	198644	0.072024	2758.03	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_meniscus_L.off	106	2384	252704	0.084746	2981.9	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_meniscus_R.off	106	2384	252704	0.087496	2888.18	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_middle_cardiac_vein.off	106	3656	387536	0.129508	2992.37	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_middle_colic_artery.off	106	1518	160908	0.057861	2780.94	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_middle_colic_vein.off	106	2670	283020	0.115646	2447.3	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_middle_hepatic_artery_branch_of_left_hepatic_artery.off	106	572	60632	0.038307	1582.79	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_middle_hepatic_vein.off	106	908	96248	0.044611	2157.49	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_middle_rectal_vein_L.off	106	1064	112784	0.04702	2398.64	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_middle_rectal_vein_R.off	106	1040	110240	0.048665	2265.28	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_a.off	106	2728	289168	0.097609	2962.51	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_b.off	106	1192	126352	0.054136	2333.97	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_c.off	106	2316	245496	0.079842	3074.77	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_d.off	106	1062	112572	0.055418	2031.33	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_e.off	106	1834	194404	0.067289	2889.09	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_f.off	106	1790	189740	0.136321	1391.86	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_g.off	106	1158	122748	0.054511	2251.8	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_h.off	106	2090	221540	0.084455	2623.17	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_i.off	106	964	102184	0.047188	2165.47	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_L_j.off	106	1432	151792	0.06235	2434.51	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_a.off	106	1370	145220	0.058246	2493.22	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_b.off	106	1720	182320	0.076448	2384.89	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_c.off	106	1284	136104	0.054641	2490.88	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_d.off	106	1926	204156	0.070248	2906.22	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_e.off	106	1378	146068	0.059644	2449	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_f.off	106	1524	161544	0.061822	2613.05	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_g.off	106	1456	154336	0.068916	2239.48	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_h.off	106	778	82468	0.042163	1955.93	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_i.off	106	1422	150732	0.058351	2583.19	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_minor_calyx_R_j.off	106	2218	235108	0.089083	2639.2	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_mitral_valve.off	106	2606	276236	0.088087	3135.95	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_neck_of_pancreas.off	106	1506	159636	0.061761	2584.74	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_ninth_thoracic_spinal_cord_segment.off	106	11608	1230448	0.314344	3914.34	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_nipple_L.off	106	19392	2055552	0.493219	4167.63	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_nipple_R.off	106	19392	2055552	0.482166	4263.16	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_oblique_vein_of_left_atrium.off	106	968	102608	0.059943	1711.76	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_ophthalmic_vein_L.off	106	2036	215816	0.088605	2435.71	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_ophthalmic_vein_R.off	106	2042	216452	0.080921	2674.86	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_opthalmic_artery_L.off	106	18736	1986016	0.606458	3274.78	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_opthalmic_artery_R.off	106	18722	1984532	0.472232	4202.45	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_optic_chiasm.off	106	3706	392836	0.120989	3246.87	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_optic_choroid_L.off	106	24196	2564776	0.565832	4532.75	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_optic_choroid_R.off	106	24196	2564776	0.555107	4620.33	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_optic_disc_L.off	106	24356	2581736	0.595018	4338.92	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_optic_disc_R.off	106	24322	2578132	0.562442	4583.82	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_ora_serrata_of_retina_L.off	106	26640	2823840	0.627708	4498.65	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_ora_serrata_of_retina_R.off	106	26652	2825112	0.660589	4276.66	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_outer_cortex_of_kidney_L.off	106	13784	1461104	0.37208	3926.85	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_outer_cortex_of_kidney_R.off	106	13824	1465344	0.480586	3049.08	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_palatine_tonsil_L.off	106	34400	3646400	0.832437	4380.39	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_palatine_tonsil_R.off	106	24508	2597848	0.636571	4081	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_palpebral_conjunctiva_of_left_lower_eyelid.off	106	17380	1842280	0.430634	4278.06	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_palpebral_conjunctiva_of_left_upper_eyelid.off	106	17952	1902912	0.455973	4173.3	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_palpebral_conjunctiva_of_right_lower_eyelid.off	106	17384	1842704	0.429785	4287.5	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_palpebral_conjunctiva_of_right_upper_eyelid.off	106	17944	1902064	0.449231	4234.04	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_papillary_muscle_of_heart_antlat.off	106	3004	318424	0.09748	3266.56	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_papillary_muscle_of_heart_ant.off	106	794	84164	0.041433	2031.33	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_papillary_muscle_of_heart_med.off	106	118	12508	0.022641	552.449	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_papillary_muscle_of_heart_posmed.off	106	1562	165572	0.062359	2655.14	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_papillary_muscle_of_heart_pos.off	106	100	10600	0.022721	466.529	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_patella_L.off	106	414	43884	0.032067	1368.51	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_patella_R.off	106	414	43884	0.031562	1390.41	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_placenta_vessels.off	106	75578	8011268	1.92393	4164.01	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_porta_hepatis.off	106	1150	121900	0.071578	1703.04	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_posterior_cruciate_enthesis_L.off	106	160	16960	0.024841	682.742	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_posterior_cruciate_enthesis_R.off	106	154	16324	0.023993	680.365	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_posterior_left_ventricular_branch.off	106	1640	173840	0.062498	2781.53	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_posterior_segmental_right_hepatic_artery.off	106	874	92644	0.042159	2197.49	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_posterior_vein_of_left_ventricle.off	106	4138	438628	0.146939	2985.1	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_posterior_wall_of_uterus.off	106	23374	2477644	0.640834	3866.28	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_proper_hepatic_artery.off	106	724	76744	0.041582	1845.61	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pubis_compact_bone_L.off	106	5376	569856	0.159081	3582.18	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pubis_compact_bone_R.off	106	5080	538480	0.161076	3343.02	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pubis_spongy_bone_L.off	106	2466	261396	0.100425	2602.9	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pubis_spongy_bone_R.off	106	2346	248676	0.152985	1625.49	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_artery_L.off	106	3182	337292	0.122229	2759.51	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_artery_R.off	106	3266	346196	0.103878	3332.72	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_trunk.off	106	3126	331356	0.099919	3316.25	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_valve.off	106	2068	219208	0.077448	2830.39	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_vein_L_inf.off	106	2022	214332	0.071957	2978.61	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_vein_L_sup.off	106	2334	247404	0.080335	3079.65	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_vein_R_inf.off	106	1842	195252	0.08425	2317.53	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pulmonary_vein_R_sup.off	106	2462	260972	0.092895	2809.32	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pupil_L.off	106	1909	202354	0.082781	2444.45	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_pupil_R.off	106	1899	201294	0.076056	2646.66	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_quadrate_lobe.off	106	3400	360400	0.110755	3254.03	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_rectum.off	106	2022	214332	0.09794	2188.4	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_column_L.off	106	27372	2901432	0.771528	3760.63	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_column_R.off	106	24858	2634948	0.574752	4584.5	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_impression_of_liver.off	106	1510	160060	0.061339	2609.43	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_a.off	106	102	10812	0.029454	367.081	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_b.off	106	78	8268	0.021753	380.086	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_c.off	106	64	6784	0.022011	308.21	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_d.off	106	114	12084	0.022137	545.873	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_e.off	106	100	10600	0.029347	361.195	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_f.off	106	112	11872	0.021305	557.24	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_g.off	106	100	10600	0.0223	475.336	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_h.off	106	86	9116	0.022471	405.678	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_i.off	106	100	10600	0.023142	458.042	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_j.off	106	128	13568	0.026405	513.842	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_L_k.off	106	134	14204	0.022497	631.373	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_a.off	106	150	15900	0.023062	689.446	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_b.off	106	82	8692	0.025586	339.717	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_c.off	106	110	11660	0.022811	511.157	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_d.off	106	108	11448	0.029473	388.423	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_e.off	106	140	14840	0.023912	620.609	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_f.off	106	116	12296	0.023416	525.111	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_g.off	106	154	16324	0.024393	669.208	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_h.off	106	40	4240	0.01924	220.374	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_i.off	106	142	15052	0.029129	516.736	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_papilla_R_j.off	106	106	11236	0.023022	488.055	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pelvis_L.off	106	3558	377148	0.129144	2920.37	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pelvis_R.off	106	3340	354040	0.111074	3187.42	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_a.off	106	2808	297648	0.1426	2087.29	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_b.off	106	1034	109604	0.050826	2156.46	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_c.off	106	690	73140	0.081917	892.855	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_d.off	106	1484	157304	0.075915	2072.11	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_e.off	106	1358	143948	0.080497	1788.24	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_f.off	106	1770	187620	0.06956	2697.24	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_g.off	106	2764	292984	0.094277	3107.69	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_h.off	106	740	78440	0.039241	1998.93	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_i.off	106	1300	137800	0.055464	2484.49	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_j.off	106	1330	140980	0.098301	1434.17	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_L_k.off	106	1156	122536	0.051634	2373.16	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_a.off	106	2724	288744	0.089766	3216.63	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_b.off	106	978	103668	0.047544	2180.46	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_c.off	106	2280	241680	0.08295	2913.56	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_d.off	106	2272	240832	0.082144	2931.83	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_e.off	106	2364	250584	0.083668	2994.98	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_f.off	106	2302	244012	0.079099	3084.89	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_g.off	106	2478	262668	0.159011	1651.89	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_h.off	106	2276	241256	0.078123	3088.16	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_i.off	106	1698	179988	0.079012	2277.98	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_pyramid_R_j.off	106	2892	306552	0.112779	2718.17	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_renal_surface_of_spleen.off	106	2178	230868	0.081595	2829.44	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_retina_L.off	106	21552	2284512	0.560966	4072.46	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_retina_R.off	106	21552	2284512	0.522939	4368.6	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_anterior_basal_bronchopulmonary_segment.off	106	2806	297436	0.091981	3233.67	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_anterior_basal_bronchus.off	106	896	94976	0.07034	1350.24	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_anterior_bronchopulmonary_segm.off	106	3390	359340	0.155593	2309.49	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_anterior_bronchus.off	106	1268	134408	0.054341	2473.42	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_anteroinferior_segment.off	106	5248	556288	0.1634	3404.46	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_anterosuperior_segment.off	106	5858	620948	0.181878	3414.09	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_apical_bronchopulmonary_segment.off	106	1814	192284	0.072602	2648.47	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_apical_bronchus.off	106	1374	145644	0.132065	1102.82	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_branch_of_portal_vein.off	106	2136	226416	0.085056	2661.96	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_cardiac_atrium.off	106	9368	993008	0.302899	3278.35	0	0
Allen_amygdalohippocampal_area_R.off	VH_F_right_colic_artery.off	106	1730	183380	
